,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,TEAM,Final,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,TEAM_opp,Final_opp,home_opp,season,date,won
393,240.0,240.0,34.0,90.0,0.378,9.0,35.0,0.257,12.0,16.0,0.75,12.0,25.0,37.0,21.0,8.0,3.0,10.0,20.0,89.0,,0.459,0.428,0.389,0.178,22.2,69.4,41.1,61.8,8.7,7.5,9.3,100.0,96.9,113.2,,,7.0,22.0,1.0,2.0,11.0,1.0,6.0,9.0,1.0,3.0,6.0,6.0,6.0,3.0,1.0,5.0,4.0,20.0,5.0,1.5,1.5,1.0,0.9,12.4,95.2,38.1,100.0,5.2,4.0,23.3,26.1,300.0,123.0,LAC,89,1,0,240.0,240.0,38.0,77.0,0.494,13.0,37.0,0.351,15.0,16.0,0.938,11.0,42.0,53.0,22.0,4.0,5.0,20.0,20.0,104.0,,0.619,0.578,0.481,0.208,30.6,77.8,58.9,57.9,4.4,9.1,19.2,100.0,113.2,96.9,,,15.0,26.0,0.667,6.0,13.0,1.0,6.0,6.0,1.0,3.0,19.0,22.0,13.0,2.0,3.0,5.0,4.0,40.0,22.0,0.833,0.833,1.0,1.0,14.0,42.5,29.6,49.2,2.6,6.6,69.4,33.8,128.0,106.0,DEN,104,0,2020,2020-09-15,False
394,240.0,240.0,37.0,98.0,0.378,5.0,18.0,0.278,8.0,15.0,0.533,12.0,32.0,44.0,12.0,8.0,13.0,4.0,17.0,87.0,,0.416,0.403,0.184,0.153,21.8,72.7,44.4,32.4,8.3,21.7,3.7,100.0,90.7,88.7,,,8.0,22.0,0.75,2.0,6.0,1.0,3.0,5.0,1.0,3.0,7.0,10.0,4.0,3.0,6.0,2.0,5.0,21.0,10.0,0.922,0.875,0.357,0.5,14.0,40.9,26.0,18.8,5.1,14.8,11.0,32.8,190.0,99.0,BOS,87,0,1,240.0,240.0,30.0,91.0,0.33,6.0,31.0,0.194,19.0,22.0,0.864,12.0,43.0,55.0,11.0,2.0,11.0,16.0,14.0,85.0,,0.422,0.363,0.341,0.242,27.3,78.2,55.6,36.7,2.1,13.8,13.7,100.0,88.7,90.7,,,7.0,15.0,0.6,2.0,8.0,0.5,5.0,5.0,1.0,3.0,9.0,12.0,3.0,1.0,3.0,5.0,3.0,20.0,7.0,0.644,0.6,0.727,0.667,20.7,27.6,19.2,35.6,4.7,11.4,100.0,45.1,143.0,96.0,BRK,85,1,2018,2018-01-06,True
395,240.0,240.0,30.0,91.0,0.33,6.0,31.0,0.194,19.0,22.0,0.864,12.0,43.0,55.0,11.0,2.0,11.0,16.0,14.0,85.0,,0.422,0.363,0.341,0.242,27.3,78.2,55.6,36.7,2.1,13.8,13.7,100.0,88.7,90.7,,,7.0,15.0,0.6,2.0,8.0,0.5,5.0,5.0,1.0,3.0,9.0,12.0,3.0,1.0,3.0,5.0,3.0,20.0,7.0,0.644,0.6,0.727,0.667,20.7,27.6,19.2,35.6,4.7,11.4,100.0,45.1,143.0,96.0,BRK,85,1,0,240.0,240.0,37.0,98.0,0.378,5.0,18.0,0.278,8.0,15.0,0.533,12.0,32.0,44.0,12.0,8.0,13.0,4.0,17.0,87.0,,0.416,0.403,0.184,0.153,21.8,72.7,44.4,32.4,8.3,21.7,3.7,100.0,90.7,88.7,,,8.0,22.0,0.75,2.0,6.0,1.0,3.0,5.0,1.0,3.0,7.0,10.0,4.0,3.0,6.0,2.0,5.0,21.0,10.0,0.922,0.875,0.357,0.5,14.0,40.9,26.0,18.8,5.1,14.8,11.0,32.8,190.0,99.0,BOS,87,0,2018,2018-01-06,False
396,240.0,240.0,48.0,92.0,0.522,17.0,37.0,0.459,16.0,19.0,0.842,8.0,32.0,40.0,34.0,6.0,5.0,24.0,23.0,129.0,,0.643,0.614,0.402,0.207,23.5,80.0,54.1,70.8,5.4,7.9,19.3,100.0,116.2,133.3,,,12.0,22.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,3.0,11.0,14.0,10.0,3.0,2.0,8.0,5.0,30.0,1.0,1.5,1.5,1.0,0.5,13.3,41.6,28.6,30.7,3.3,4.8,30.4,31.8,300.0,140.0,WAS,129,0,1,240.0,240.0,56.0,93.0,0.602,19.0,30.0,0.633,17.0,26.0,0.654,8.0,26.0,34.0,33.0,15.0,3.0,14.0,20.0,148.0,,0.709,0.704,0.323,0.28,20.0,76.5,45.9,58.9,13.5,5.5,11.8,100.0,133.3,116.2,,,17.0,21.0,1.0,4.0,5.0,1.0,6.0,11.0,1.0,3.0,5.0,7.0,11.0,3.0,1.0,4.0,4.0,43.0,24.0,1.23,1.25,0.667,1.333,13.5,32.3,20.8,47.5,4.9,4.9,25.0,38.4,250.0,126.0,MIL,148,1,2019,2019-02-06,False
397,240.0,240.0,56.0,93.0,0.602,19.0,30.0,0.633,17.0,26.0,0.654,8.0,26.0,34.0,33.0,15.0,3.0,14.0,20.0,148.0,,0.709,0.704,0.323,0.28,20.0,76.5,45.9,58.9,13.5,5.5,11.8,100.0,133.3,116.2,,,17.0,21.0,1.0,4.0,5.0,1.0,6.0,11.0,1.0,3.0,5.0,7.0,11.0,3.0,1.0,4.0,4.0,43.0,24.0,1.23,1.25,0.667,1.333,13.5,32.3,20.8,47.5,4.9,4.9,25.0,38.4,250.0,126.0,MIL,148,1,0,240.0,240.0,48.0,92.0,0.522,17.0,37.0,0.459,16.0,19.0,0.842,8.0,32.0,40.0,34.0,6.0,5.0,24.0,23.0,129.0,,0.643,0.614,0.402,0.207,23.5,80.0,54.1,70.8,5.4,7.9,19.3,100.0,116.2,133.3,,,12.0,22.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,3.0,11.0,14.0,10.0,3.0,2.0,8.0,5.0,30.0,1.0,1.5,1.5,1.0,0.5,13.3,41.6,28.6,30.7,3.3,4.8,30.4,31.8,300.0,140.0,WAS,129,0,2019,2019-02-06,True
398,240.0,240.0,46.0,91.0,0.505,20.0,40.0,0.5,25.0,29.0,0.862,14.0,36.0,50.0,29.0,7.0,2.0,12.0,22.0,137.0,,0.66,0.615,0.44,0.319,34.1,73.5,55.6,63.0,7.0,3.4,10.4,100.0,136.4,128.5,,,7.0,13.0,0.75,5.0,7.0,0.833,7.0,8.0,1.0,5.0,6.0,11.0,10.0,2.0,1.0,2.0,6.0,21.0,15.0,1.0,1.0,0.75,1.0,35.3,35.4,35.4,42.1,6.2,5.0,20.0,33.8,181.0,132.0,ATL,137,0,1,240.0,240.0,48.0,97.0,0.495,12.0,38.0,0.316,21.0,29.0,0.724,13.0,27.0,40.0,34.0,5.0,8.0,8.0,20.0,129.0,,0.588,0.557,0.392,0.299,26.5,65.9,44.4,70.8,5.0,15.7,6.8,100.0,128.5,136.4,,,11.0,24.0,0.75,4.0,11.0,1.0,6.0,6.0,1.0,4.0,6.0,8.0,9.0,2.0,2.0,2.0,4.0,27.0,22.0,0.828,0.875,1.0,1.5,13.7,20.0,14.9,42.5,5.6,8.0,22.5,30.6,225.0,146.0,WAS,129,1,2019,2019-02-04,True
399,240.0,240.0,48.0,97.0,0.495,12.0,38.0,0.316,21.0,29.0,0.724,13.0,27.0,40.0,34.0,5.0,8.0,8.0,20.0,129.0,,0.588,0.557,0.392,0.299,26.5,65.9,44.4,70.8,5.0,15.7,6.8,100.0,128.5,136.4,,,11.0,24.0,0.75,4.0,11.0,1.0,6.0,6.0,1.0,4.0,6.0,8.0,9.0,2.0,2.0,2.0,4.0,27.0,22.0,0.828,0.875,1.0,1.5,13.7,20.0,14.9,42.5,5.6,8.0,22.5,30.6,225.0,146.0,WAS,129,1,0,240.0,240.0,46.0,91.0,0.505,20.0,40.0,0.5,25.0,29.0,0.862,14.0,36.0,50.0,29.0,7.0,2.0,12.0,22.0,137.0,,0.66,0.615,0.44,0.319,34.1,73.5,55.6,63.0,7.0,3.4,10.4,100.0,136.4,128.5,,,7.0,13.0,0.75,5.0,7.0,0.833,7.0,8.0,1.0,5.0,6.0,11.0,10.0,2.0,1.0,2.0,6.0,21.0,15.0,1.0,1.0,0.75,1.0,35.3,35.4,35.4,42.1,6.2,5.0,20.0,33.8,181.0,132.0,ATL,137,0,2019,2019-02-04,False
400,240.0,240.0,41.0,80.0,0.513,14.0,34.0,0.412,29.0,36.0,0.806,8.0,32.0,40.0,24.0,5.0,3.0,11.0,20.0,125.0,,0.652,0.6,0.425,0.45,23.5,69.6,50.0,58.5,5.2,4.8,10.3,100.0,130.3,123.0,,,7.0,15.0,0.75,3.0,8.0,1.0,11.0,11.0,1.0,3.0,7.0,8.0,5.0,1.0,2.0,3.0,6.0,26.0,17.0,0.893,0.875,1.0,0.917,21.0,48.3,32.4,33.1,3.9,4.8,42.9,28.3,160.0,129.0,CLE,125,0,1,240.0,240.0,46.0,95.0,0.484,11.0,32.0,0.344,15.0,23.0,0.652,14.0,26.0,40.0,26.0,4.0,3.0,8.0,28.0,118.0,,0.561,0.542,0.337,0.242,30.4,76.5,50.0,56.5,4.2,6.5,7.1,100.0,123.0,130.3,,,8.0,15.0,1.0,3.0,9.0,0.6,4.0,5.0,1.0,5.0,6.0,10.0,8.0,2.0,2.0,2.0,6.0,22.0,15.0,1.02,1.0,0.692,0.714,23.6,38.2,27.0,36.8,3.4,7.3,25.0,28.3,211.0,137.0,NYK,118,1,2019,2019-02-28,True
401,240.0,240.0,46.0,95.0,0.484,11.0,32.0,0.344,15.0,23.0,0.652,14.0,26.0,40.0,26.0,4.0,3.0,8.0,28.0,118.0,,0.561,0.542,0.337,0.242,30.4,76.5,50.0,56.5,4.2,6.5,7.1,100.0,123.0,130.3,,,8.0,15.0,1.0,3.0,9.0,0.6,4.0,5.0,1.0,5.0,6.0,10.0,8.0,2.0,2.0,2.0,6.0,22.0,15.0,1.02,1.0,0.692,0.714,23.6,38.2,27.0,36.8,3.4,7.3,25.0,28.3,211.0,137.0,NYK,118,1,0,240.0,240.0,41.0,80.0,0.513,14.0,34.0,0.412,29.0,36.0,0.806,8.0,32.0,40.0,24.0,5.0,3.0,11.0,20.0,125.0,,0.652,0.6,0.425,0.45,23.5,69.6,50.0,58.5,5.2,4.8,10.3,100.0,130.3,123.0,,,7.0,15.0,0.75,3.0,8.0,1.0,11.0,11.0,1.0,3.0,7.0,8.0,5.0,1.0,2.0,3.0,6.0,26.0,17.0,0.893,0.875,1.0,0.917,21.0,48.3,32.4,33.1,3.9,4.8,42.9,28.3,160.0,129.0,CLE,125,0,2019,2019-02-28,False
402,240.0,240.0,38.0,88.0,0.432,8.0,32.0,0.25,14.0,23.0,0.609,11.0,42.0,53.0,20.0,7.0,5.0,16.0,16.0,98.0,,0.499,0.477,0.364,0.261,22.0,87.5,54.1,52.6,6.9,8.8,14.0,100.0,96.1,109.8,,,9.0,21.0,0.8,4.0,10.0,0.4,5.0,6.0,1.0,7.0,14.0,21.0,6.0,2.0,1.0,7.0,3.0,23.0,5.0,0.735,0.8,0.6,0.857,18.1,37.8,27.8,36.8,8.6,3.0,33.3,38.0,135.0,117.0,LAC,98,0,1,240.0,240.0,43.0,90.0,0.478,13.0,33.0,0.394,13.0,17.0,0.765,6.0,39.0,45.0,32.0,12.0,8.0,12.0,18.0,112.0,,0.574,0.55,0.367,0.189,12.5,78.0,45.9,74.4,11.8,14.3,11.0,100.0,109.8,96.1,,,9.0,23.0,1.0,5.0,10.0,1.0,10.0,13.0,1.0,4.0,12.0,16.0,10.0,3.0,3.0,4.0,3.0,29.0,13.0,1.079,1.071,0.833,0.565,11.7,33.8,23.0,46.1,7.0,7.5,22.9,39.5,215.0,105.0,PHI,112,1,2018,2018-02-10,False
403,240.0,240.0,43.0,90.0,0.478,13.0,33.0,0.394,13.0,17.0,0.765,6.0,39.0,45.0,32.0,12.0,8.0,12.0,18.0,112.0,,0.574,0.55,0.367,0.189,12.5,78.0,45.9,74.4,11.8,14.3,11.0,100.0,109.8,96.1,,,9.0,23.0,1.0,5.0,10.0,1.0,10.0,13.0,1.0,4.0,12.0,16.0,10.0,3.0,3.0,4.0,3.0,29.0,13.0,1.079,1.071,0.833,0.565,11.7,33.8,23.0,46.1,7.0,7.5,22.9,39.5,215.0,105.0,PHI,112,1,0,240.0,240.0,38.0,88.0,0.432,8.0,32.0,0.25,14.0,23.0,0.609,11.0,42.0,53.0,20.0,7.0,5.0,16.0,16.0,98.0,,0.499,0.477,0.364,0.261,22.0,87.5,54.1,52.6,6.9,8.8,14.0,100.0,96.1,109.8,,,9.0,21.0,0.8,4.0,10.0,0.4,5.0,6.0,1.0,7.0,14.0,21.0,6.0,2.0,1.0,7.0,3.0,23.0,5.0,0.735,0.8,0.6,0.857,18.1,37.8,27.8,36.8,8.6,3.0,33.3,38.0,135.0,117.0,LAC,98,0,2018,2018-02-10,True
404,240.0,240.0,31.0,83.0,0.373,8.0,37.0,0.216,18.0,19.0,0.947,7.0,30.0,37.0,15.0,4.0,7.0,12.0,14.0,88.0,,0.482,0.422,0.446,0.229,16.3,81.1,46.3,48.4,4.3,13.0,11.6,100.0,94.9,120.8,,,7.0,18.0,1.0,3.0,7.0,0.5,5.0,6.0,1.0,3.0,7.0,8.0,7.0,2.0,2.0,5.0,3.0,19.0,6.0,1.0,1.0,1.0,1.0,23.0,53.5,37.1,40.0,13.4,23.7,29.6,40.1,200.0,129.0,PHI,88,0,1,240.0,240.0,41.0,87.0,0.471,15.0,33.0,0.455,15.0,18.0,0.833,7.0,36.0,43.0,18.0,7.0,7.0,7.0,13.0,112.0,,0.59,0.557,0.379,0.207,18.9,83.7,53.8,43.9,7.6,15.2,6.9,100.0,120.8,94.9,,,17.0,28.0,0.607,6.0,10.0,0.6,11.0,14.0,1.0,2.0,13.0,13.0,5.0,2.0,3.0,3.0,3.0,51.0,33.0,0.746,0.714,0.833,0.5,33.6,34.8,31.0,34.6,3.1,9.2,100.0,45.6,237.0,105.0,BOS,112,1,2023,2023-05-14,False
405,240.0,240.0,41.0,87.0,0.471,15.0,33.0,0.455,15.0,18.0,0.833,7.0,36.0,43.0,18.0,7.0,7.0,7.0,13.0,112.0,,0.59,0.557,0.379,0.207,18.9,83.7,53.8,43.9,7.6,15.2,6.9,100.0,120.8,94.9,,,17.0,28.0,0.607,6.0,10.0,0.6,11.0,14.0,1.0,2.0,13.0,13.0,5.0,2.0,3.0,3.0,3.0,51.0,33.0,0.746,0.714,0.833,0.5,33.6,34.8,31.0,34.6,3.1,9.2,100.0,45.6,237.0,105.0,BOS,112,1,0,240.0,240.0,31.0,83.0,0.373,8.0,37.0,0.216,18.0,19.0,0.947,7.0,30.0,37.0,15.0,4.0,7.0,12.0,14.0,88.0,,0.482,0.422,0.446,0.229,16.3,81.1,46.3,48.4,4.3,13.0,11.6,100.0,94.9,120.8,,,7.0,18.0,1.0,3.0,7.0,0.5,5.0,6.0,1.0,3.0,7.0,8.0,7.0,2.0,2.0,5.0,3.0,19.0,6.0,1.0,1.0,1.0,1.0,23.0,53.5,37.1,40.0,13.4,23.7,29.6,40.1,200.0,129.0,PHI,88,0,2023,2023-05-14,True
406,240.0,240.0,33.0,81.0,0.407,13.0,38.0,0.342,20.0,26.0,0.769,10.0,36.0,46.0,19.0,5.0,6.0,16.0,24.0,99.0,,0.535,0.488,0.469,0.321,21.3,83.7,51.1,57.6,5.1,8.8,14.8,100.0,101.9,110.1,,,9.0,22.0,1.0,6.0,14.0,0.444,6.0,8.0,1.0,6.0,11.0,12.0,7.0,3.0,2.0,4.0,5.0,27.0,7.0,1.0,1.0,1.0,2.667,23.7,34.3,17.9,34.0,3.7,16.4,38.0,27.4,211.0,118.0,UTA,99,0,1,240.0,240.0,39.0,89.0,0.438,9.0,21.0,0.429,20.0,24.0,0.833,7.0,37.0,44.0,13.0,9.0,3.0,8.0,21.0,107.0,,0.537,0.489,0.236,0.27,16.3,78.7,48.9,33.3,9.3,7.0,7.4,100.0,110.1,101.9,,,17.0,39.0,1.0,5.0,9.0,0.556,8.0,10.0,1.0,3.0,12.0,15.0,7.0,2.0,1.0,5.0,5.0,45.0,18.0,1.0,1.0,0.667,2.0,7.6,27.9,18.2,44.4,4.0,33.3,33.3,47.3,204.0,112.0,OKC,107,1,2018,2018-04-25,False
407,240.0,240.0,39.0,89.0,0.438,9.0,21.0,0.429,20.0,24.0,0.833,7.0,37.0,44.0,13.0,9.0,3.0,8.0,21.0,107.0,,0.537,0.489,0.236,0.27,16.3,78.7,48.9,33.3,9.3,7.0,7.4,100.0,110.1,101.9,,,17.0,39.0,1.0,5.0,9.0,0.556,8.0,10.0,1.0,3.0,12.0,15.0,7.0,2.0,1.0,5.0,5.0,45.0,18.0,1.0,1.0,0.667,2.0,7.6,27.9,18.2,44.4,4.0,33.3,33.3,47.3,204.0,112.0,OKC,107,1,0,240.0,240.0,33.0,81.0,0.407,13.0,38.0,0.342,20.0,26.0,0.769,10.0,36.0,46.0,19.0,5.0,6.0,16.0,24.0,99.0,,0.535,0.488,0.469,0.321,21.3,83.7,51.1,57.6,5.1,8.8,14.8,100.0,101.9,110.1,,,9.0,22.0,1.0,6.0,14.0,0.444,6.0,8.0,1.0,6.0,11.0,12.0,7.0,3.0,2.0,4.0,5.0,27.0,7.0,1.0,1.0,1.0,2.667,23.7,34.3,17.9,34.0,3.7,16.4,38.0,27.4,211.0,118.0,UTA,99,0,2018,2018-04-25,True
408,240.0,240.0,40.0,96.0,0.417,9.0,35.0,0.257,9.0,15.0,0.6,10.0,38.0,48.0,25.0,10.0,10.0,12.0,19.0,98.0,,0.478,0.464,0.365,0.156,18.5,79.2,47.1,62.5,9.7,18.9,10.5,100.0,95.3,98.2,,,8.0,21.0,0.875,3.0,9.0,0.5,7.0,8.0,0.875,6.0,9.0,15.0,8.0,3.0,5.0,4.0,5.0,21.0,13.0,0.767,0.938,0.667,0.875,19.6,34.4,26.0,29.1,4.1,13.4,25.0,30.3,135.0,107.0,MEM,98,0,1,240.0,240.0,36.0,90.0,0.4,9.0,37.0,0.243,20.0,22.0,0.909,10.0,44.0,54.0,25.0,6.0,7.0,16.0,15.0,101.0,,0.507,0.45,0.411,0.244,20.8,81.5,52.9,69.4,5.8,11.5,13.8,100.0,98.2,95.3,,,10.0,25.0,0.6,4.0,14.0,0.667,8.0,9.0,1.0,5.0,10.0,11.0,8.0,2.0,2.0,4.0,5.0,32.0,12.0,0.857,0.857,0.857,0.5,13.2,41.0,27.9,43.8,3.7,14.4,50.0,35.2,225.0,100.0,GSW,101,1,2022,2022-05-09,False
409,240.0,240.0,36.0,90.0,0.4,9.0,37.0,0.243,20.0,22.0,0.909,10.0,44.0,54.0,25.0,6.0,7.0,16.0,15.0,101.0,,0.507,0.45,0.411,0.244,20.8,81.5,52.9,69.4,5.8,11.5,13.8,100.0,98.2,95.3,,,10.0,25.0,0.6,4.0,14.0,0.667,8.0,9.0,1.0,5.0,10.0,11.0,8.0,2.0,2.0,4.0,5.0,32.0,12.0,0.857,0.857,0.857,0.5,13.2,41.0,27.9,43.8,3.7,14.4,50.0,35.2,225.0,100.0,GSW,101,1,0,240.0,240.0,40.0,96.0,0.417,9.0,35.0,0.257,9.0,15.0,0.6,10.0,38.0,48.0,25.0,10.0,10.0,12.0,19.0,98.0,,0.478,0.464,0.365,0.156,18.5,79.2,47.1,62.5,9.7,18.9,10.5,100.0,95.3,98.2,,,8.0,21.0,0.875,3.0,9.0,0.5,7.0,8.0,0.875,6.0,9.0,15.0,8.0,3.0,5.0,4.0,5.0,21.0,13.0,0.767,0.938,0.667,0.875,19.6,34.4,26.0,29.1,4.1,13.4,25.0,30.3,135.0,107.0,MEM,98,0,2022,2022-05-09,True
410,240.0,240.0,42.0,86.0,0.488,12.0,34.0,0.353,22.0,26.0,0.846,11.0,27.0,38.0,27.0,7.0,3.0,13.0,21.0,118.0,,0.606,0.558,0.395,0.302,25.6,84.4,50.7,64.3,6.9,6.1,11.8,100.0,116.6,131.5,,,8.0,17.0,0.667,2.0,7.0,1.0,6.0,6.0,1.0,4.0,7.0,9.0,8.0,2.0,1.0,4.0,4.0,22.0,6.0,1.0,1.0,1.0,0.75,22.6,48.2,26.4,34.9,13.4,4.0,29.1,27.3,198.0,136.0,CHI,118,0,1,240.0,240.0,50.0,80.0,0.625,15.0,31.0,0.484,18.0,25.0,0.72,5.0,32.0,37.0,31.0,8.0,5.0,20.0,21.0,133.0,,0.731,0.719,0.388,0.313,15.6,74.4,49.3,62.0,7.9,9.6,18.0,100.0,131.5,116.6,,,19.0,23.0,1.0,7.0,9.0,0.778,9.0,10.0,1.0,2.0,7.0,8.0,7.0,3.0,2.0,4.0,4.0,54.0,20.0,1.064,1.0,0.667,2.0,10.3,48.2,31.1,41.4,6.8,6.3,100.0,42.6,230.0,127.0,BRK,133,1,2020,2020-01-31,False
411,240.0,240.0,50.0,80.0,0.625,15.0,31.0,0.484,18.0,25.0,0.72,5.0,32.0,37.0,31.0,8.0,5.0,20.0,21.0,133.0,,0.731,0.719,0.388,0.313,15.6,74.4,49.3,62.0,7.9,9.6,18.0,100.0,131.5,116.6,,,19.0,23.0,1.0,7.0,9.0,0.778,9.0,10.0,1.0,2.0,7.0,8.0,7.0,3.0,2.0,4.0,4.0,54.0,20.0,1.064,1.0,0.667,2.0,10.3,48.2,31.1,41.4,6.8,6.3,100.0,42.6,230.0,127.0,BRK,133,1,0,240.0,240.0,42.0,86.0,0.488,12.0,34.0,0.353,22.0,26.0,0.846,11.0,27.0,38.0,27.0,7.0,3.0,13.0,21.0,118.0,,0.606,0.558,0.395,0.302,25.6,84.4,50.7,64.3,6.9,6.1,11.8,100.0,116.6,131.5,,,8.0,17.0,0.667,2.0,7.0,1.0,6.0,6.0,1.0,4.0,7.0,9.0,8.0,2.0,1.0,4.0,4.0,22.0,6.0,1.0,1.0,1.0,0.75,22.6,48.2,26.4,34.9,13.4,4.0,29.1,27.3,198.0,136.0,CHI,118,0,2020,2020-01-31,True
412,240.0,240.0,38.0,86.0,0.442,14.0,35.0,0.4,20.0,24.0,0.833,10.0,39.0,49.0,26.0,6.0,7.0,11.0,16.0,110.0,,0.57,0.523,0.407,0.279,22.7,79.6,52.7,68.4,6.3,10.9,10.2,100.0,115.7,112.5,,,9.0,17.0,0.75,7.0,12.0,1.0,9.0,10.0,1.0,6.0,15.0,15.0,11.0,2.0,4.0,8.0,4.0,26.0,26.0,1.0,1.0,1.0,2.0,16.7,38.3,20.2,41.7,7.5,7.6,33.3,30.7,188.0,121.0,OKC,110,0,1,240.0,240.0,42.0,91.0,0.462,12.0,27.0,0.444,11.0,15.0,0.733,10.0,34.0,44.0,23.0,6.0,4.0,9.0,20.0,107.0,,0.548,0.527,0.297,0.165,20.4,77.3,47.3,54.8,6.3,7.8,8.4,100.0,112.5,115.7,,,12.0,23.0,0.615,4.0,7.0,0.75,4.0,4.0,1.0,4.0,8.0,12.0,6.0,2.0,2.0,5.0,3.0,29.0,20.0,0.731,0.731,0.667,1.333,9.8,30.0,16.4,24.4,4.6,7.1,50.6,27.5,149.0,124.0,SAC,107,1,2018,2018-02-22,True
413,240.0,240.0,42.0,91.0,0.462,12.0,27.0,0.444,11.0,15.0,0.733,10.0,34.0,44.0,23.0,6.0,4.0,9.0,20.0,107.0,,0.548,0.527,0.297,0.165,20.4,77.3,47.3,54.8,6.3,7.8,8.4,100.0,112.5,115.7,,,12.0,23.0,0.615,4.0,7.0,0.75,4.0,4.0,1.0,4.0,8.0,12.0,6.0,2.0,2.0,5.0,3.0,29.0,20.0,0.731,0.731,0.667,1.333,9.8,30.0,16.4,24.4,4.6,7.1,50.6,27.5,149.0,124.0,SAC,107,1,0,240.0,240.0,38.0,86.0,0.442,14.0,35.0,0.4,20.0,24.0,0.833,10.0,39.0,49.0,26.0,6.0,7.0,11.0,16.0,110.0,,0.57,0.523,0.407,0.279,22.7,79.6,52.7,68.4,6.3,10.9,10.2,100.0,115.7,112.5,,,9.0,17.0,0.75,7.0,12.0,1.0,9.0,10.0,1.0,6.0,15.0,15.0,11.0,2.0,4.0,8.0,4.0,26.0,26.0,1.0,1.0,1.0,2.0,16.7,38.3,20.2,41.7,7.5,7.6,33.3,30.7,188.0,121.0,OKC,110,0,2018,2018-02-22,False
414,240.0,240.0,29.0,84.0,0.345,12.0,35.0,0.343,15.0,21.0,0.714,10.0,41.0,51.0,14.0,3.0,1.0,16.0,25.0,85.0,,0.456,0.417,0.417,0.25,18.5,93.2,52.0,48.3,3.0,1.9,14.6,100.0,84.9,114.9,,,9.0,19.0,1.0,6.0,10.0,1.0,3.0,5.0,1.0,4.0,10.0,13.0,7.0,1.0,1.0,4.0,5.0,24.0,0.0,1.33,1.5,1.0,2.0,16.3,66.7,33.0,69.2,3.2,9.0,50.0,33.1,165.0,118.0,LAL,85,0,1,240.0,240.0,43.0,94.0,0.457,14.0,42.0,0.333,15.0,21.0,0.714,3.0,44.0,47.0,29.0,7.0,4.0,4.0,22.0,115.0,,0.557,0.532,0.447,0.223,6.8,81.5,48.0,67.4,7.0,8.2,3.7,100.0,114.9,84.9,,,13.0,23.0,1.0,3.0,9.0,1.0,6.0,7.0,1.0,2.0,7.0,7.0,6.0,3.0,2.0,2.0,4.0,30.0,34.0,1.5,1.5,1.0,2.0,8.0,40.4,22.3,48.4,4.8,10.8,16.8,33.6,300.0,96.0,PHO,115,1,2021,2021-06-01,False
